,0,1
1,40.757362,-73.96068
2,40.798252,-73.95249
3,40.777973,-73.98216
4,40.847412,-73.93331
5,40.732346,-73.98495
6,40.813374,-73.956276
7,40.710426,-73.98985
8,40.74112,-73.97856
9,40.732445,-73.99129
10,40.724365,-74.001526
11,40.714928,-74.00795
12,40.710876,-74.01439
13,40.71918,-73.99029
14,40.796852,-73.93788
15,40.83944,-73.939125
16,40.728596,-73.98768
17,40.80851,-73.947266
18,40.78294,-73.948044
19,40.81084,-73.95068
20,40.735714,-73.99294
21,40.71333,-74.011
22,40.751404,-74.00518
23,40.718555,-73.988205
24,40.71334,-73.988594
25,40.72192,-73.99004
26,40.755756,-73.96479
27,40.807148,-73.943985
28,40.80174,-73.96477
29,40.71624,-74.00692
30,40.753,-73.969894
31,40.762592,-73.99653
32,40.711483,-73.98741
33,40.764336,-73.98905
34,40.823887,-73.95232
35,40.75076,-73.96843
36,40.846104,-73.93609
37,40.720688,-73.98712
38,40.76285,-73.967735
39,40.80118,-73.93975
40,40.771736,-73.96125
41,40.79553,-73.93283
42,40.75738,-73.966705
43,40.76948,-73.95787
44,40.738316,-73.98773
45,40.74775,-73.98086
46,40.7429,-73.99281
47,40.77202,-73.956024
48,40.742123,-73.99094
49,40.76172,-73.98281
50,40.726627,-74.00358
51,40.71755,-73.99932
52,40.844788,-73.93705
53,40.760536,-73.95836
54,40.70983,-74.01468
55,40.787224,-73.95417
56,40.86155,-73.92472
57,40.83489,-73.93776
58,40.867012,-73.92312
59,40.848,-73.9403
60,40.736576,-73.97787
61,40.720703,-73.99254
62,40.763542,-73.9852
63,40.762646,-73.9947
64,40.75144,-73.97397
65,40.71302,-73.99447
66,40.797306,-73.964294
67,40.742397,-73.991585
68,40.75796,-73.9797
69,40.724632,-73.9986
70,40.820827,-73.950836
71,40.717216,-74.00061
72,40.759624,-73.99548
73,40.769615,-73.98978
74,40.7508,-73.99075
75,40.777092,-73.94629
76,40.743324,-73.984085
77,40.72284,-73.99145
78,40.72076,-73.978165
79,40.795166,-73.97606
80,40.748302,-73.97835
81,40.73398,-73.99095
82,40.709087,-74.00781
83,40.7429,-73.99281
84,40.76287,-73.97373
85,40.7606,-73.96434
86,40.7517,-73.986404
87,40.75898,-73.99595
88,40.764053,-73.96476
89,40.742863,-74.003975
90,40.751816,-73.99744
91,40.797943,-73.94213
92,40.779995,-73.976906
93,40.75217,-73.97778
94,40.84115,-73.942696
95,40.842957,-73.93468
96,40.775246,-73.94763
97,40.80232,-73.95042
98,40.735588,-73.97945
99,40.759678,-73.97216
100,40.755836,-73.97708
101,40.71983,-73.98755
102,40.80573,-73.93855
103,40.732346,-73.98495
104,40.71369,-74.01376
105,40.787163,-73.97169
106,40.767185,-73.96248
107,40.77039,-73.954124
108,40.787685,-73.97502
109,40.83723,-73.93884
110,40.71998,-73.98365
111,40.766556,-73.96294
112,40.71908,-73.98508
113,40.7247,-74.00932
114,40.773872,-73.98223
115,40.709503,-74.00167
116,40.752117,-73.977684
117,40.766167,-73.954254
118,40.755554,-73.98982
119,40.75335,-73.966545
120,40.72185,-73.98651
