,0,1
352,40.709667,-73.744865
353,40.704147,-73.807594
354,40.711437,-73.74779
355,40.7437,-73.92335
356,40.761826,-73.920006
357,40.754524,-73.723175
358,40.696964,-73.792755
359,40.65616,-73.76736
360,40.66352,-73.73135
361,40.77279,-73.837135
362,40.763798,-73.808235
363,40.728954,-73.847565
364,40.710102,-73.81252
365,40.698257,-73.82039
366,40.70058,-73.80775
367,40.746117,-73.89009
368,40.71184,-73.905594
369,40.749355,-73.88803
370,40.700657,-73.757965
371,40.75207,-73.926476
372,40.726738,-73.78869
373,40.706684,-73.80936
374,40.757755,-73.79304
375,40.68261,-73.792885
376,40.71965,-73.911194
377,40.692112,-73.77729
378,40.747963,-73.8809
379,40.761993,-73.75849
380,40.75473,-73.86514
381,40.702522,-73.81352
382,40.73871,-73.861755
383,40.73679,-73.71091
384,40.753284,-73.90691
385,40.712204,-73.88638
386,40.743195,-73.93673
387,40.661316,-73.849106
388,40.719543,-73.75285
389,40.743645,-73.94045
390,40.763424,-73.83016
391,40.703175,-73.7483
392,40.77204,-73.79237
393,40.70942,-73.7749
394,40.63588,-73.740204
395,40.707687,-73.86255
396,40.69638,-73.80424
397,40.767742,-73.866615
398,40.70241,-73.79253
399,40.76229,-73.75711
400,40.691666,-73.76239
401,40.744846,-73.835686
402,40.667236,-73.770004
403,40.718605,-73.813774
404,40.683735,-73.85932
405,40.743973,-73.8851
406,40.663513,-73.72945
407,40.747536,-73.89344
408,40.751446,-73.86252
409,40.683594,-73.80345
410,40.753727,-73.873436
411,40.72562,-73.762535
412,40.661484,-73.741974
413,40.676727,-73.85984
414,40.693687,-73.80753
415,40.759567,-73.83015
416,40.74198,-73.94643
417,40.702454,-73.80327
418,40.73247,-73.86167
419,40.72526,-73.826614
420,40.66675,-73.779945
421,40.696426,-73.90011
422,40.69054,-73.82392
423,40.681988,-73.83698
424,40.73578,-73.746544
425,40.705936,-73.85734
426,40.750717,-73.85877
427,40.676155,-73.75566
428,40.72262,-73.901535
429,40.704536,-73.75472
430,40.759796,-73.829254
431,40.66549,-73.819534
432,40.706944,-73.91774
433,40.666862,-73.77837
434,40.74763,-73.88394
435,40.695496,-73.78394
436,40.69444,-73.815125
437,40.6929,-73.80551
438,40.741295,-73.88029
439,40.761253,-73.83195
440,40.672146,-73.84318
441,40.730827,-73.82856
442,40.723866,-73.78414
443,40.669876,-73.84741
444,40.75553,-73.9062
445,40.682404,-73.75181
446,40.697994,-73.79787
447,40.722927,-73.75346
448,40.65942,-73.761116
449,40.748276,-73.93918
450,40.724194,-73.72509
451,40.702927,-73.74926
452,40.761967,-73.89695
453,40.65616,-73.76736
454,40.680477,-73.7921
455,40.67729,-73.743935
456,40.74706,-73.929344
457,40.69017,-73.79591
458,40.758972,-73.91901
459,40.75507,-73.89002
460,40.690914,-73.72819
461,40.689842,-73.850075
462,40.770824,-73.77419
463,40.663437,-73.73893
464,40.656593,-73.73876
465,40.77949,-73.82335
466,40.704582,-73.780716
467,40.755554,-73.885376
468,40.767326,-73.92986
469,40.71659,-73.86184
470,40.680687,-73.84459
471,40.674995,-73.80854
472,40.748165,-73.89075
473,40.755833,-73.92816
474,40.666935,-73.77734
475,40.721336,-73.87387
476,40.723484,-73.87685
477,40.757072,-73.85492
478,40.697247,-73.78965
479,40.70058,-73.80775
480,40.710476,-73.82791
481,40.791504,-73.84082
482,40.66252,-73.84071
483,40.67318,-73.78103
484,40.684734,-73.85112
485,40.755013,-73.93434
486,40.752262,-73.83446
487,40.769367,-73.823944
488,40.668724,-73.82145
489,40.66386,-73.82297
490,40.751858,-73.80798
491,40.76573,-73.926445
492,40.673748,-73.84324
493,40.690872,-73.806435
494,40.71355,-73.73667
495,40.711994,-73.73882
496,40.692562,-73.80891
497,40.691433,-73.89063
498,40.68594,-73.84686
499,40.65973,-73.74174
500,40.66612,-73.82225
501,40.69599,-73.73665
502,40.693516,-73.86387
503,40.74506,-73.85922
504,40.66549,-73.75236
505,40.781685,-73.844124
506,40.74956,-73.8548
507,40.75705,-73.92167
508,40.738613,-73.80241
509,40.757523,-73.82914
510,40.71071,-73.793045
511,40.761597,-73.9246
512,40.74975,-73.863976
513,40.769352,-73.83258
514,40.690594,-73.80551
515,40.739338,-73.7081
516,40.720158,-73.79877
517,40.71497,-73.812904
518,40.689865,-73.84281
519,40.76861,-73.91113
520,40.682503,-73.82131
521,40.695637,-73.80372
522,40.76161,-73.88268
523,40.7334,-73.87508
524,40.76024,-73.8957
525,40.749157,-73.86943
526,40.740837,-73.7583
527,40.68264,-73.781784
528,40.668552,-73.80987
529,40.657974,-73.75202
530,40.731125,-73.74285
531,40.749653,-73.88525
532,40.69674,-73.90051
533,40.65052,-73.73309
534,40.734375,-73.87342
535,40.75349,-73.86359
536,40.67471,-73.805405
537,40.775314,-73.90306
538,40.7563,-73.92007
539,40.746494,-73.932274
540,40.72861,-73.88721
541,40.704155,-73.90752
542,40.68795,-73.82502
543,40.68816,-73.848854
544,40.749115,-73.853935
545,40.759933,-73.87929
546,40.702557,-73.91033
547,40.711018,-73.781746
548,40.73139,-73.79776
549,40.73725,-73.866104
550,40.728226,-73.80131
551,40.783245,-73.81173
552,40.72658,-73.79735
553,40.72028,-73.86548
554,40.680294,-73.76282
555,40.718994,-73.81555
556,40.769493,-73.844315
557,40.711628,-73.729385
558,40.767963,-73.91169
559,40.73448,-73.80028
560,40.702442,-73.81687
561,40.711037,-73.8142
562,40.69687,-73.799194
563,40.762978,-73.83198
564,40.75967,-73.92725
565,40.748924,-73.937386
566,40.67945,-73.83629
567,40.756557,-73.87594
568,40.67931,-73.79172
569,40.720505,-73.844574
570,40.69917,-73.7608
571,40.670082,-73.790665
572,40.773796,-73.846375
573,40.680763,-73.85302
574,40.681126,-73.85705
575,40.702057,-73.7468
576,40.665558,-73.72985
577,40.72096,-73.84698
578,40.74576,-73.92581
579,40.76465,-73.823494
580,40.76301,-73.87532
581,40.73838,-73.85465
582,40.762363,-73.92946
583,40.700638,-73.89635
584,40.695858,-73.80054
585,40.78795,-73.807846
586,40.75482,-73.84499
587,40.740273,-73.89586
588,40.711823,-73.83612
589,40.734196,-73.78355
590,40.68072,-73.81944
591,40.7602,-73.87004
592,40.66567,-73.76475
593,40.780663,-73.84509
594,40.725006,-73.74445
595,40.767014,-73.934944
596,40.69536,-73.74089
597,40.668907,-73.76988
598,40.672382,-73.78574
599,40.777863,-73.894585
600,40.719063,-73.76344
601,40.738865,-73.88841
602,40.72884,-73.878204
603,40.74664,-73.891396
604,40.77227,-73.844826
605,40.76985,-73.8093
606,40.763588,-73.83603
607,40.67652,-73.73711
608,40.728733,-73.73717
609,40.70882,-73.751854
610,40.71315,-73.87514
611,40.74713,-73.88869
612,40.665634,-73.758156
613,40.65817,-73.83479
614,40.682365,-73.80778
615,40.686207,-73.85569
616,40.680775,-73.76383
617,40.76289,-73.805534
618,40.7056,-73.85822
619,40.7343,-73.7552
620,40.70366,-73.90801
621,40.675583,-73.85248
622,40.748543,-73.94964
623,40.691395,-73.82093
624,40.706585,-73.81211
625,40.765224,-73.9317
626,40.66564,-73.77896
627,40.749325,-73.88518
628,40.746902,-73.834694
629,40.713573,-73.767296
630,40.7201,-73.79038
631,40.664158,-73.72968
632,40.762196,-73.870415
633,40.736652,-73.87755
634,40.716717,-73.769
635,40.70832,-73.80269
636,40.744934,-73.86792
637,40.737373,-73.71722
638,40.797615,-73.82256
639,40.74614,-73.81417
640,40.740875,-73.89962
641,40.763416,-73.92844
642,40.76548,-73.913704
643,40.679295,-73.73764
644,40.732517,-73.82484
645,40.742973,-73.814316
646,40.66708,-73.81033
647,40.68083,-73.827194
648,40.70086,-73.893845
649,40.716343,-73.73549
650,40.74681,-73.89176
651,40.75892,-73.92566
652,40.742844,-73.7866
653,40.730015,-73.82348
654,40.714443,-73.75999
655,40.69406,-73.74953
656,40.670254,-73.857124
657,40.69795,-73.73666
658,40.75399,-73.90031
659,40.67931,-73.79172
660,40.746082,-73.92856
661,40.762657,-73.89045
662,40.74357,-73.862755
663,40.691746,-73.76205
664,40.73046,-73.81504
665,40.721725,-73.8863
666,40.68605,-73.831726
667,40.746056,-73.87351
668,40.76631,-73.77341
669,40.676548,-73.76838
670,40.734375,-73.87342
671,40.726223,-73.89277
672,40.68816,-73.848854
673,40.690357,-73.84109
674,40.683777,-73.76975
675,40.699524,-73.90213
676,40.705467,-73.90974
677,40.665497,-73.75573
678,40.751602,-73.93384
679,40.686207,-73.85569
680,40.772987,-73.9164
681,40.755795,-73.93581
682,40.716393,-73.886665
683,40.686207,-73.85569
684,40.75887,-73.82064
685,40.665474,-73.74751
686,40.712196,-73.83258
687,40.746162,-73.89788
688,40.67518,-73.81052
689,40.69696,-73.79522
690,40.76229,-73.75711
691,40.76465,-73.823494
692,40.751884,-73.88376
693,40.744488,-73.75044
694,40.72299,-73.91069
695,40.690044,-73.81481
696,40.75169,-73.88562
697,40.68816,-73.848854
698,40.680477,-73.7921
699,40.712166,-73.74211
700,40.760048,-73.92806
701,40.683777,-73.76975
702,40.686546,-73.76124
703,40.75597,-73.91262
704,40.742683,-73.89566
705,40.74779,-73.94985
706,40.760464,-73.826546
707,40.7661,-73.8118
708,40.65636,-73.72958
709,40.69915,-73.78025
710,40.728016,-73.83175
711,40.670635,-73.842804
712,40.66697,-73.791306
713,40.771767,-73.81004
714,40.78168,-73.84595
715,40.683754,-73.83979
716,40.784557,-73.913155
717,40.66079,-73.75942
718,40.752094,-73.925964
719,40.76254,-73.80275
720,40.753838,-73.805824
721,40.775112,-73.78193
722,40.68775,-73.79039
723,40.678364,-73.77949
724,40.760204,-73.827614
725,40.728916,-73.709045
726,40.749866,-73.86273
727,40.756397,-73.804535
728,40.73463,-73.937775
729,40.681087,-73.846344
730,40.665245,-73.73757
731,40.74766,-73.81163
732,40.760048,-73.92806
733,40.783634,-73.816666
734,40.755234,-73.941246
735,40.715015,-73.741646
736,40.743107,-73.82499
737,40.70057,-73.743774
738,40.697556,-73.80498
739,40.751575,-73.85584
740,40.75425,-73.827835
741,40.76051,-73.82914
742,40.727978,-73.871025
743,40.699314,-73.81515
744,40.763584,-73.904205
745,40.672047,-73.84315
746,40.695156,-73.89862
747,40.689682,-73.80978
748,40.714935,-73.81636
749,40.707874,-73.87494
750,40.68783,-73.74973
751,40.66613,-73.82615
752,40.6537,-73.734314
753,40.754063,-73.89958
754,40.69595,-73.86237
755,40.68704,-73.73222
756,40.7444,-73.88606
757,40.752903,-73.827126
758,40.745235,-73.937706
759,40.687687,-73.792564
760,40.74729,-73.912125
761,40.725777,-73.79175
762,40.698055,-73.80987
763,40.70395,-73.81834
764,40.75866,-73.876465
765,40.71599,-73.87209
766,40.686447,-73.85485
767,40.69612,-73.74619
768,40.693687,-73.80753
769,40.69317,-73.74483
770,40.708412,-73.79778
771,40.693356,-73.83053
772,40.767834,-73.87908
773,40.78419,-73.84582
774,40.767693,-73.876144
775,40.762573,-73.82694
776,40.70003,-73.745895
777,40.679653,-73.77724
778,40.755753,-73.82732
779,40.705784,-73.739655
780,40.66643,-73.72981
781,40.752945,-73.89248
782,40.7666,-73.89117
783,40.784554,-73.85502
784,40.700462,-73.83593
785,40.70362,-73.76786
786,40.664677,-73.73799
787,40.712257,-73.741165
788,40.69244,-73.844086
789,40.752846,-73.86425
790,40.739426,-73.93464
791,40.763744,-73.83507
792,40.76162,-73.877
793,40.75561,-73.86714
794,40.70476,-73.784424
795,40.700665,-73.8961
796,40.726368,-73.74592
797,40.75357,-73.814606
798,40.685722,-73.85738
799,40.69073,-73.81523
800,40.68748,-73.81238
801,40.661102,-73.76808
802,40.688885,-73.73833
803,40.694046,-73.89573
804,40.75739,-73.72776
805,40.730015,-73.82348
806,40.662926,-73.837875
807,40.688496,-73.8548
808,40.6922,-73.79173
809,40.676186,-73.8099
810,40.748924,-73.937386
811,40.742065,-73.909256
812,40.765224,-73.9317
813,40.751648,-73.881836
814,40.72327,-73.78278
815,40.701237,-73.79465
816,40.68816,-73.848854
817,40.762817,-73.87421
818,40.697796,-73.80814
819,40.694843,-73.84735
820,40.68363,-73.75132
821,40.673893,-73.75717
822,40.745594,-73.9034
823,40.665558,-73.72985
824,40.689713,-73.840775
825,40.681175,-73.83455
826,40.697872,-73.802376
827,40.657776,-73.77031
828,40.693516,-73.86387
829,40.74217,-73.804436
830,40.763683,-73.87927
831,40.714787,-73.74164
832,40.72106,-73.75945
833,40.78663,-73.8273
834,40.78172,-73.82361
835,40.702595,-73.8553
836,40.75383,-73.799225
837,40.72145,-73.84399
838,40.75428,-73.89751
839,40.745476,-73.90446
840,40.684944,-73.84234
841,40.759827,-73.801254
842,40.744026,-73.92616
843,40.695026,-73.75643
844,40.708164,-73.76141
845,40.69407,-73.82802
846,40.649704,-73.73674
847,40.765873,-73.8089
848,40.74539,-73.90559
849,40.741947,-73.82119
850,40.737537,-73.929955
851,40.743454,-73.91484
852,40.672382,-73.78574
853,40.666405,-73.74661
854,40.769337,-73.802765
855,40.746635,-73.82535
856,40.68049,-73.774704
857,40.704403,-73.814445
858,40.676777,-73.8589
859,40.758316,-73.91069
860,40.7182,-73.80137
861,40.78643,-73.793274
862,40.69366,-73.85217
863,40.73819,-73.81231
864,40.748856,-73.799904
865,40.68766,-73.85058
866,40.745945,-73.95552
867,40.66675,-73.779945
868,40.701244,-73.90811
869,40.770332,-73.87608
870,40.746204,-73.835075
871,40.74825,-73.87668
872,40.73747,-73.86305
873,40.75895,-73.83192
874,40.750072,-73.88129
875,40.776665,-73.78281
876,40.673748,-73.84324
877,40.68976,-73.85619
878,40.689865,-73.84281
879,40.702957,-73.74332
880,40.75362,-73.87047
881,40.67919,-73.77811
882,40.748783,-73.81279
883,40.69447,-73.78147
884,40.696167,-73.8045
885,40.677902,-73.829956
886,40.741047,-73.91818
887,40.710316,-73.75247
888,40.697346,-73.89081
889,40.698055,-73.80987
890,40.759823,-73.776115
891,40.693264,-73.824066
892,40.668724,-73.82145
893,40.689915,-73.7779
894,40.77067,-73.7355
895,40.745815,-73.945656
896,40.696384,-73.81704
897,40.750916,-73.87317
898,40.70618,-73.786064
899,40.68318,-73.7893
900,40.667522,-73.78063
901,40.7197,-73.855835
902,40.758316,-73.91069
903,40.689976,-73.79955
904,40.685085,-73.83512
905,40.70706,-73.796936
906,40.72529,-73.8266
907,40.666855,-73.80425
908,40.658768,-73.84271
909,40.68645,-73.761185
910,40.73781,-73.929245
911,40.77626,-73.81216
912,40.772583,-73.91036
913,40.734337,-73.91025
914,40.696136,-73.85284
915,40.67481,-73.79511
916,40.757446,-73.842316
917,40.715084,-73.75383
918,40.78086,-73.8088
919,40.700172,-73.843605
920,40.753204,-73.77627
921,40.711338,-73.85646
922,40.65965,-73.773834
923,40.717293,-73.75333
924,40.75766,-73.77989
925,40.739426,-73.88079
926,40.667614,-73.804276
927,40.71774,-73.73737
928,40.685436,-73.79326
929,40.748543,-73.94964
930,40.682358,-73.76714
931,40.75714,-73.8271
932,40.745632,-73.906425
933,40.73476,-73.87455
934,40.74202,-73.92656
935,40.679718,-73.773476
936,40.66406,-73.73846
937,40.720726,-73.760185
938,40.74387,-73.956215
939,40.745667,-73.792496
940,40.70222,-73.85531
941,40.697933,-73.892006
942,40.7243,-73.84517
943,40.703766,-73.768486
944,40.72091,-73.88805
945,40.676693,-73.74221
946,40.74473,-73.93359
947,40.778713,-73.806206
948,40.761875,-73.89505
949,40.680687,-73.84459
950,40.73088,-73.871635
951,40.749866,-73.86273
952,40.687027,-73.76142
953,40.683735,-73.85932
954,40.715015,-73.741646
955,40.736645,-73.70511
956,40.66563,-73.73921
957,40.74454,-73.91533
958,40.751858,-73.82637
959,40.763344,-73.87731
960,40.74539,-73.90559
961,40.759884,-73.9368
962,40.740837,-73.7583
963,40.679344,-73.859535
964,40.700592,-73.85457
965,40.71071,-73.793045
966,40.726048,-73.824005
967,40.75713,-73.87042
968,40.725567,-73.88431
969,40.69268,-73.73231
970,40.72103,-73.904106
971,40.74044,-73.949936
972,40.6723,-73.84629
973,40.745197,-73.871574
974,40.747032,-73.828064
975,40.76553,-73.74215
976,40.667114,-73.834656
977,40.749157,-73.86943
978,40.743214,-73.87481
979,40.766705,-73.89024
980,40.77652,-73.824356
981,40.69297,-73.78024
982,40.712914,-73.917496
983,40.71035,-73.7939
984,40.73695,-73.93131
985,40.770916,-73.889046
986,40.66696,-73.77078
987,40.711422,-73.77622
988,40.709858,-73.90132
989,40.770226,-73.91878
990,40.69128,-73.7978
991,40.769558,-73.906075
992,40.70755,-73.90404
993,40.702873,-73.89953
994,40.765057,-73.81293
995,40.77067,-73.7355
996,40.672146,-73.84318
997,40.683884,-73.800545
998,40.75363,-73.88597
999,40.74701,-73.860245
1000,40.700512,-73.796776
1001,40.781826,-73.81192
1002,40.74721,-73.794685
1003,40.707893,-73.78675
1004,40.750065,-73.77895
1005,40.659992,-73.84303
1006,40.763958,-73.82814
1007,40.703434,-73.74051
1008,40.75256,-73.86713
1009,40.72507,-73.9043
1010,40.77096,-73.92143
1011,40.768196,-73.82405
1012,40.75117,-73.9152
1013,40.74542,-73.90529
1014,40.756233,-73.94749
1015,40.72028,-73.86548
1016,40.70792,-73.76131
1017,40.703663,-73.86052
1018,40.746773,-73.79242
1019,40.71574,-73.90603
1020,40.74184,-73.88101
1021,40.75194,-73.832306
1022,40.67687,-73.84035
1023,40.680496,-73.821365
1024,40.72796,-73.73378
1025,40.69083,-73.78706
1026,40.683777,-73.76975
1027,40.75815,-73.8109
1028,40.707096,-73.834984
1029,40.71151,-73.79447
1030,40.658657,-73.771996
1031,40.767467,-73.88187
1032,40.727978,-73.871025
1033,40.739094,-73.91762
1034,40.6818,-73.760956
1035,40.757336,-73.86849
1036,40.74956,-73.8548
1037,40.742874,-73.933945
1038,40.72162,-73.854576
1039,40.742374,-73.85527
1040,40.713303,-73.73586
1041,40.69278,-73.73833
1042,40.750824,-73.87409
1043,40.74089,-73.92201
1044,40.757954,-73.8982
1045,40.70269,-73.839485
1046,40.76666,-73.82746
1047,40.696648,-73.7693
1048,40.713543,-73.81264
1049,40.748398,-73.94479
1050,40.6738,-73.84759
1051,40.721004,-73.7511
1052,40.690884,-73.72801
1053,40.727802,-73.80516
1054,40.673233,-73.76394
1055,40.713,-73.78237
1056,40.74256,-73.82302
1057,40.756287,-73.860725
1058,40.753616,-73.72266
1059,40.711823,-73.78786
1060,40.756676,-73.920876
1061,40.7307,-73.790855
1062,40.73661,-73.81473
1063,40.675186,-73.81554
1064,40.6998,-73.74679
1065,40.734566,-73.79407
1066,40.665257,-73.739555
1067,40.703865,-73.75144
1068,40.711468,-73.7315
1069,40.690933,-73.73221
1070,40.662476,-73.768326
1071,40.739338,-73.7081
